,ID,overall,international_reputation,skill_moves,weak_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
15237,222787,59,20,40,60,41,60,66,47,43,52,42,40,40,60,56,65,54,59,64,54,68,59,63,55,40,13,55,54,68,51,19,17,14
15238,229187,59,20,60,40,33,61,64,48,53,59,46,31,40,55,61,53,59,52,57,58,60,54,79,47,33,12,51,51,65,53,19,19,17
15240,221764,59,20,60,60,56,49,48,62,53,58,62,63,53,56,69,69,78,56,87,58,46,65,50,44,53,52,52,58,48,58,47,54,55
15243,215365,59,20,60,60,50,58,56,55,42,60,40,31,40,60,80,76,71,57,70,50,60,60,70,52,46,11,52,49,59,50,13,14,11
15247,239432,59,20,40,60,52,57,58,52,52,57,54,48,42,58,72,75,61,52,65,60,50,61,72,50,46,17,49,52,52,48,22,21,17
15250,240969,59,20,60,60,39,60,56,53,42,55,45,41,37,57,72,74,61,58,68,57,59,57,57,55,38,26,56,52,67,55,25,23,21
15254,212812,59,20,60,60,44,58,55,51,52,61,46,30,30,56,60,70,62,49,58,59,58,66,75,50,36,23,56,50,57,55,16,19,17
15259,207950,59,20,40,60,40,56,55,49,48,56,37,29,41,51,89,88,76,57,59,54,64,63,63,49,29,15,54,47,55,62,20,19,16
15263,226127,59,20,40,60,36,64,67,49,44,56,45,50,41,53,60,46,69,60,52,63,72,48,75,50,36,14,49,43,62,54,18,26,22
15264,237391,59,20,40,80,35,64,65,58,57,56,52,43,35,56,48,40,48,59,44,56,61,40,60,61,32,14,60,46,52,55,15,10,12
15271,240211,59,20,60,60,57,60,43,59,49,57,47,44,52,55,66,72,71,53,53,62,58,52,73,56,32,17,61,53,61,50,13,15,16
15273,233045,59,20,60,60,37,59,56,54,43,53,38,28,28,58,79,72,51,53,52,54,47,46,59,42,61,21,59,49,52,48,17,15,19
15283,241239,59,20,80,80,60,61,49,64,58,55,50,44,61,53,72,73,79,40,68,65,52,44,49,49,32,15,60,49,50,44,23,22,23
15286,233305,59,20,60,60,35,65,47,65,49,66,49,42,43,58,77,67,84,59,79,57,64,59,35,59,33,17,54,53,69,46,16,23,20
15287,239449,59,20,60,60,55,58,32,56,64,62,52,54,42,60,72,70,68,51,58,58,55,58,54,52,36,19,54,49,62,58,18,26,25
15289,183641,59,20,40,60,35,58,65,41,58,50,60,35,22,55,61,53,62,54,80,60,71,59,69,51,56,34,64,49,59,58,21,19,20
15290,216155,59,20,60,60,59,52,42,60,50,61,42,48,39,60,76,78,67,41,68,66,47,71,63,37,35,23,47,52,58,51,26,31,25
15296,213853,59,20,40,60,51,54,36,50,55,62,55,46,49,66,80,81,72,56,76,64,52,42,50,64,28,22,62,49,62,57,28,26,25
15297,223069,59,20,40,40,32,34,64,33,25,28,28,28,23,31,67,62,32,44,33,44,75,62,91,22,48,57,40,33,36,56,45,66,60
15299,239965,59,20,60,60,31,61,55,41,43,58,37,30,33,56,62,65,67,58,49,52,56,52,73,42,38,15,62,49,63,56,12,13,19
15307,240480,59,20,60,60,37,63,50,56,59,72,52,34,40,57,66,64,56,56,70,69,56,56,47,64,29,13,41,53,73,54,15,15,15
15308,240736,59,20,60,80,62,50,42,59,56,68,57,47,42,67,60,57,58,44,91,64,49,48,33,46,35,18,50,60,62,49,27,33,32
15309,202594,59,20,40,60,56,57,57,55,53,59,60,57,45,56,80,78,88,58,64,63,61,69,57,54,72,43,58,52,59,57,54,54,53
15311,240738,59,20,40,80,53,55,52,53,49,59,46,57,41,55,92,92,75,47,66,58,67,73,74,51,56,24,52,53,58,48,24,30,26
15313,239459,59,20,60,40,41,64,70,48,49,53,45,32,39,55,46,53,58,51,69,61,62,53,60,62,30,17,59,48,66,49,19,16,18
15315,232804,59,20,60,60,48,60,56,53,46,45,43,30,44,48,66,71,60,55,68,58,72,52,90,53,34,23,58,47,59,52,12,16,13
15319,228198,59,20,60,80,47,60,40,50,55,58,58,59,35,59,86,82,77,51,80,68,53,66,59,59,32,12,53,50,65,52,19,18,13
15321,213351,59,20,60,60,51,54,44,57,42,63,46,41,44,58,71,75,63,50,67,53,56,70,57,41,51,20,57,52,47,48,30,29,28
15323,215400,59,20,40,40,33,62,53,53,50,63,36,32,31,58,66,68,73,57,65,59,66,52,57,47,28,12,56,45,65,52,17,13,21
15326,235881,59,20,40,40,41,59,55,53,57,56,43,36,40,55,66,61,66,51,69,60,59,60,76,56,63,15,55,49,61,52,18,13,11
15330,239466,59,20,40,60,36,64,53,48,53,58,47,41,39,63,54,50,65,55,64,58,62,51,53,56,32,20,59,48,55,54,18,15,16
15334,236397,59,20,60,60,43,59,56,53,48,61,45,42,47,56,78,77,68,58,73,58,68,65,56,50,43,36,53,48,57,49,33,37,35
15342,188528,59,20,60,60,54,57,64,59,52,60,47,50,53,60,45,49,64,51,54,63,40,49,60,57,55,24,59,60,59,54,45,46,37
15354,237173,59,20,60,60,33,54,60,50,51,51,44,47,41,54,69,79,65,54,69,65,71,73,66,60,60,32,55,49,64,51,22,21,22
15355,22391,59,20,60,80,51,64,58,57,57,60,50,49,51,60,71,61,77,57,88,57,88,34,33,55,58,23,57,52,62,56,27,29,29
15357,235896,59,20,60,60,33,59,57,40,52,58,32,31,27,53,75,78,65,50,74,60,60,63,61,51,53,19,57,49,60,45,12,17,17
15364,239996,59,20,40,60,32,69,70,47,46,50,39,35,37,57,51,33,55,56,68,63,66,51,59,61,28,20,54,53,67,46,17,18,20
15369,234881,59,20,40,60,41,64,53,46,34,55,37,27,26,56,67,72,68,51,67,59,64,67,67,48,55,25,56,44,54,51,18,16,16
15373,228483,59,20,60,40,21,62,62,53,46,56,21,23,33,53,73,69,60,59,45,45,49,57,78,21,47,48,61,37,40,36,32,43,36
15375,173188,59,20,60,60,41,57,66,58,54,51,48,51,49,54,55,50,51,52,33,61,38,31,87,51,53,52,59,50,54,57,28,24,20
15382,231818,59,20,40,60,34,57,47,48,55,56,35,40,25,60,69,67,74,56,65,63,71,60,61,57,70,30,60,52,56,54,18,13,15
15387,241291,59,20,60,40,36,73,59,55,48,49,46,34,33,55,56,60,55,55,75,55,64,53,48,58,30,19,56,55,71,46,23,19,16
15391,240268,59,20,60,40,41,67,61,53,44,50,48,32,32,57,58,55,60,57,67,62,69,53,52,56,29,11,55,51,68,54,17,17,15
15393,191372,59,20,60,40,50,60,61,58,66,60,44,33,50,63,33,28,54,60,75,59,61,27,39,57,71,45,71,57,67,65,29,33,22
15398,238736,59,20,60,60,37,60,50,54,55,57,47,38,36,58,68,67,67,56,66,59,68,55,68,53,49,21,55,42,58,51,18,23,20
15402,220563,59,20,60,60,56,63,51,51,45,68,31,29,41,67,67,65,80,49,72,57,77,57,58,52,32,20,48,46,59,44,12,11,19
15411,233366,59,20,60,60,62,61,37,60,53,67,47,40,60,54,69,64,57,40,70,30,41,42,57,63,38,22,51,50,55,58,24,28,27
15412,201111,59,20,40,60,50,57,48,57,50,67,44,33,35,60,80,79,78,67,67,55,78,54,75,53,52,44,37,55,48,59,18,23,22
15413,237719,59,20,60,60,49,60,48,66,50,52,43,35,58,54,78,76,64,52,61,55,50,55,73,34,37,45,58,50,49,58,32,39,45
15416,235416,59,20,60,40,30,64,59,53,47,55,37,30,41,57,67,65,65,56,64,56,70,54,57,55,52,24,50,46,62,52,16,20,23
15425,228510,59,20,40,40,29,62,65,49,45,57,29,30,30,56,53,53,46,48,41,58,69,62,86,46,56,23,60,55,62,57,25,21,22
15426,238238,59,20,60,80,43,57,56,49,62,55,43,39,33,56,78,75,65,51,77,61,72,50,66,60,43,21,52,47,55,51,22,20,23
15438,239267,59,20,60,60,29,58,54,48,62,61,36,30,45,61,71,73,73,51,74,59,79,65,57,48,27,15,55,45,60,49,15,18,20
15447,237224,59,20,60,40,29,59,64,37,53,57,39,35,27,62,49,54,54,46,49,67,66,52,76,47,63,22,60,41,55,53,21,15,17
15449,227498,59,20,40,80,55,62,54,42,41,60,43,32,37,54,86,86,62,59,72,52,62,66,59,48,33,14,56,49,61,54,12,14,15
15453,216494,59,20,60,60,39,61,64,51,56,51,48,40,36,56,54,63,55,49,53,63,51,53,79,48,51,27,55,42,61,46,16,25,21
15454,240559,59,20,60,60,52,64,51,55,53,60,43,42,38,57,66,64,62,57,80,60,54,52,49,58,29,11,55,43,65,46,12,11,16
15462,235700,59,20,60,40,60,51,49,58,51,64,53,48,51,62,70,69,52,46,83,63,40,49,52,46,35,19,55,49,55,51,30,36,32
15471,239545,59,20,60,60,28,64,71,45,48,56,32,27,26,53,49,50,53,53,56,58,63,58,62,56,52,26,57,53,60,50,23,21,25
15473,241082,59,20,60,80,51,62,34,45,48,70,41,38,34,58,76,71,67,64,75,59,68,49,47,39,67,22,49,43,52,61,17,28,25
15475,236988,59,20,60,60,33,60,49,51,52,59,34,28,46,54,77,75,69,62,70,48,58,46,55,58,40,16,62,52,57,53,18,13,15
15476,231869,59,20,40,60,49,59,48,53,53,58,52,42,42,59,68,70,68,60,72,55,75,67,56,45,49,38,60,55,44,56,28,32,35
15488,233665,59,20,40,60,55,59,59,51,53,56,51,32,42,55,72,78,60,50,54,57,63,61,68,51,57,21,57,38,61,49,24,31,27
15489,240065,59,20,60,60,59,63,55,47,55,59,49,41,47,63,67,68,61,45,66,65,65,47,73,62,41,21,61,49,55,49,22,22,25
15494,235975,59,20,40,60,49,62,53,47,44,60,32,32,47,59,74,72,64,53,76,55,62,54,47,49,47,19,59,47,61,42,15,16,13
15497,208329,59,20,60,60,56,59,53,56,45,55,47,38,49,55,70,72,64,62,65,52,57,59,66,59,48,15,60,51,66,54,21,22,15
15500,216522,59,20,40,40,25,55,62,50,49,54,35,23,24,60,68,67,61,56,62,55,69,61,77,44,74,16,59,44,54,49,20,30,25
15503,239824,59,20,40,40,34,59,66,55,62,50,41,32,38,63,54,52,51,51,60,63,61,59,62,56,60,23,58,52,65,52,25,28,38
15509,208850,59,20,40,60,45,60,55,59,42,51,45,39,49,52,68,73,56,49,59,64,71,84,76,56,53,20,55,42,61,50,23,28,22
15522,189910,59,20,40,80,45,52,52,49,58,52,42,31,45,54,57,64,60,58,57,73,80,61,79,51,63,22,62,37,57,46,34,26,22
15524,235223,59,20,60,60,30,60,57,40,34,58,50,29,35,61,77,81,61,42,63,50,77,55,69,54,25,24,60,42,70,50,14,19,13
15540,235998,59,20,60,60,39,63,62,56,60,64,61,42,53,56,64,61,54,56,75,61,65,57,38,60,39,13,58,54,62,49,19,18,15
15541,236510,59,20,60,60,32,58,57,52,49,48,47,29,32,56,67,67,70,62,69,62,67,61,60,54,32,15,59,53,57,54,11,12,11
15545,234464,59,20,40,60,33,60,64,48,52,55,45,40,38,60,65,63,57,56,64,61,65,61,58,51,26,15,54,44,56,41,18,16,20
15563,238055,59,20,40,60,49,55,42,53,38,63,45,36,47,59,79,80,66,46,81,56,51,56,26,47,32,22,52,50,51,49,22,27,23
15566,236008,59,20,40,60,48,64,51,58,40,59,33,30,53,62,76,77,77,48,81,61,64,50,32,57,34,15,59,51,65,61,17,16,11
15567,237800,59,20,40,60,27,63,65,58,39,47,36,26,47,60,68,71,73,56,63,49,61,67,77,52,65,16,45,64,63,53,10,18,17
15568,239592,59,20,40,80,40,61,65,54,47,58,39,37,34,53,53,63,59,59,69,59,60,52,56,52,29,13,55,48,73,54,20,19,20
15574,231147,59,20,60,60,48,59,53,53,51,58,48,29,46,55,64,70,64,60,70,55,83,61,60,50,31,21,58,55,54,56,20,14,18
15596,229367,59,20,40,60,31,59,59,41,38,56,42,29,28,57,65,70,59,49,62,55,69,58,86,52,29,21,56,48,61,49,16,14,13
15600,225273,59,20,40,60,58,57,53,54,56,60,57,51,50,60,75,73,72,58,71,52,73,72,64,57,54,42,56,58,40,61,48,60,56
15605,240379,59,20,60,60,51,68,40,51,61,78,51,45,48,66,57,63,56,42,80,69,42,41,36,49,30,20,46,47,67,53,21,30,28
15608,239868,59,20,60,40,52,58,42,52,54,68,64,42,33,64,84,75,80,50,79,59,64,45,45,52,46,42,48,44,59,52,35,35,33
15619,221953,58,20,40,60,49,42,31,60,40,67,50,47,58,62,65,65,68,50,90,58,52,52,32,46,43,23,42,60,46,59,43,32,43
15624,206338,58,20,40,60,40,58,53,39,49,56,49,52,33,57,74,68,66,55,71,56,60,66,50,54,46,17,63,49,53,58,16,17,18
15628,224515,58,20,40,40,46,53,53,39,52,59,46,37,33,57,79,78,70,66,67,61,65,58,61,43,47,40,54,41,52,47,37,44,25
15633,237574,58,20,60,60,41,60,47,51,58,64,56,62,39,59,76,79,69,50,70,64,62,56,48,55,31,15,47,51,62,44,15,20,14
15638,237832,58,20,40,40,28,59,57,41,43,56,34,32,28,53,71,72,59,54,60,60,60,49,65,54,29,11,55,48,62,48,16,17,18
15645,240907,58,20,40,60,35,62,53,49,42,58,46,37,42,60,70,71,62,55,68,55,65,62,50,58,31,20,55,49,52,51,17,23,14
15654,240400,58,20,40,60,51,58,48,46,47,52,42,33,38,57,68,70,61,59,66,49,37,56,62,47,42,20,65,51,45,58,16,18,18
15657,221202,58,20,40,60,36,60,59,55,49,53,50,43,44,56,67,65,56,58,64,56,62,56,61,55,40,15,52,55,61,49,16,18,24
15660,238610,58,20,40,60,33,61,56,50,40,58,41,33,28,52,65,65,66,51,70,64,67,53,66,51,33,25,51,44,55,43,14,24,23
15664,238099,58,20,40,80,25,63,52,48,41,57,32,33,30,57,68,69,53,60,63,54,51,58,54,48,31,10,56,47,55,44,17,15,19
15668,211478,58,20,60,80,30,48,57,65,42,57,37,33,60,61,60,63,52,50,57,45,64,58,41,54,33,19,52,55,56,47,16,19,11
15672,184599,58,20,40,60,52,52,55,56,50,56,46,50,50,55,55,65,58,59,59,61,64,70,74,50,54,44,55,60,54,61,39,44,39
15679,236827,58,20,40,60,58,61,48,60,60,66,56,41,47,54,68,68,76,60,83,63,51,50,34,58,54,16,49,58,71,50,21,13,21
15680,228381,58,20,40,60,56,46,37,60,35,64,46,39,58,62,69,64,82,52,85,51,81,67,35,45,65,43,51,54,42,50,32,45,38
15684,239646,58,20,60,40,48,60,50,45,37,60,31,37,32,55,89,87,71,53,63,62,74,54,57,49,58,15,48,39,56,45,13,27,19
15696,238372,58,20,40,60,44,61,56,56,47,57,45,30,35,54,60,69,56,45,68,59,60,50,57,57,42,17,53,51,64,50,12,13,12
15712,240940,58,20,40,60,40,65,63,49,39,57,40,39,35,57,59,60,54,51,70,52,67,55,52,54,32,11,53,46,72,53,19,14,13
15717,236595,58,20,40,60,43,62,51,48,49,52,37,29,26,55,68,67,67,53,68,56,72,55,62,52,33,16,57,41,58,46,13,16,18
15724,236342,58,20,60,60,43,52,40,45,46,60,45,39,37,56,88,88,76,55,68,62,40,68,59,46,36,20,56,53,53,50,18,23,24
15726,230711,58,20,40,60,50,56,44,55,33,57,57,61,37,57,80,76,76,50,77,58,52,73,61,55,29,22,58,56,46,56,29,25,18
15739,224318,58,20,60,60,54,57,46,52,50,62,42,61,50,60,83,77,71,54,73,62,82,50,48,55,31,23,53,46,58,58,18,30,29
15742,238656,58,20,60,100,64,59,52,58,43,55,42,28,48,53,55,66,45,49,38,59,53,75,77,47,68,33,55,54,55,43,28,42,33
15743,235841,58,20,60,60,62,50,45,62,52,70,68,61,58,70,53,54,68,42,65,72,56,56,32,45,30,18,48,52,64,52,25,32,31
15750,229447,58,20,60,60,56,52,40,56,48,57,49,53,52,59,73,74,60,52,79,61,49,63,70,54,41,23,53,57,47,55,26,28,31
15764,239439,58,20,60,60,52,47,37,47,40,56,40,35,38,58,81,85,86,64,81,45,63,73,49,41,46,41,53,46,49,52,36,42,40
15774,226645,58,20,60,60,51,55,55,53,63,57,49,39,45,54,78,76,71,54,70,62,48,74,48,56,34,19,55,48,51,41,18,25,21
15778,238934,58,20,40,40,38,63,57,49,49,53,44,38,28,56,64,63,76,52,76,55,69,61,56,56,34,17,56,47,63,44,19,10,12
15780,238423,58,20,40,60,27,61,64,42,53,46,30,32,30,49,52,60,46,58,39,58,42,70,79,46,67,11,60,46,56,52,14,13,18
15782,219737,58,20,40,60,60,34,29,46,44,63,58,50,49,58,88,82,86,44,80,51,48,66,44,41,34,25,54,42,36,49,24,32,38
15784,187993,58,20,60,60,45,68,62,50,61,60,46,42,44,48,54,56,48,43,62,61,52,58,32,62,38,42,63,46,53,49,19,13,14
15787,235866,58,20,40,80,30,60,53,50,41,60,40,30,31,54,70,70,58,50,61,53,62,58,52,54,31,15,60,49,35,52,15,20,12
15788,237914,58,20,40,60,24,60,64,48,42,41,27,33,25,56,46,53,33,52,32,63,49,53,90,52,62,19,54,44,57,53,12,23,16
15789,214875,58,20,40,60,43,61,54,45,48,50,49,43,41,55,73,63,67,59,63,57,57,57,61,56,44,40,58,43,56,53,23,32,28
15793,240476,58,20,40,40,37,64,68,52,47,57,44,34,36,54,62,62,51,51,73,58,65,53,40,61,31,17,53,50,66,47,15,13,15
15794,214621,58,20,40,80,35,59,47,52,45,55,52,46,41,58,62,66,70,57,69,54,53,78,71,48,62,14,61,55,52,64,15,13,12
15795,239709,58,20,40,60,31,60,57,53,47,57,42,30,28,58,59,66,58,47,82,61,63,64,56,49,29,14,56,63,53,48,17,16,14
15803,237664,58,20,40,60,35,66,60,50,47,55,35,29,35,55,66,66,54,49,53,50,71,56,63,55,35,18,55,46,63,48,13,17,14
15805,240228,58,20,60,60,30,64,64,52,53,57,38,32,33,54,58,58,52,45,72,60,65,52,36,55,34,17,58,40,63,53,10,15,12
15810,228199,58,20,60,60,50,62,52,44,45,49,55,61,31,48,80,77,71,53,70,53,48,53,56,52,27,19,61,47,66,52,20,21,19
15814,239720,58,20,40,80,49,58,56,55,43,54,56,59,46,56,80,76,84,50,74,52,64,52,60,51,31,12,57,41,59,45,11,11,17
15829,216180,58,20,40,60,55,54,47,46,24,59,44,46,47,55,74,72,68,58,75,46,56,67,61,40,55,56,58,53,33,60,50,53,53
15836,170102,58,20,40,60,52,58,54,53,53,57,46,30,37,55,62,65,61,58,51,57,57,54,63,56,61,17,57,57,59,50,25,30,22
15837,224887,58,20,40,60,33,63,53,49,42,51,41,29,29,59,73,69,58,48,73,62,64,57,52,63,30,12,48,47,68,57,15,13,12
15838,238967,58,20,60,60,51,58,62,50,45,50,36,32,40,47,60,63,61,56,61,55,68,68,70,57,30,14,58,42,58,59,16,11,13
15839,240759,58,20,40,60,45,54,47,45,40,66,41,40,35,64,86,90,73,51,81,54,54,53,56,51,38,19,52,48,54,53,17,20,15
15840,206200,58,20,40,60,55,57,48,53,49,59,58,30,47,55,61,71,79,54,67,51,55,66,58,45,43,23,61,52,58,48,24,22,23
15852,232829,58,20,40,60,23,61,54,41,56,52,42,32,24,50,77,81,57,52,55,57,66,59,63,56,26,12,54,46,58,57,15,12,13
15853,239997,58,20,60,60,39,61,58,55,47,58,44,36,43,55,51,51,65,59,52,56,64,58,63,54,42,25,59,52,61,54,15,18,15
15855,225918,58,20,40,60,36,61,61,54,48,56,47,35,50,59,52,57,50,49,63,60,62,57,66,58,40,24,50,54,60,51,22,41,33
15858,230784,58,20,60,60,37,59,54,49,46,58,40,42,42,61,79,75,71,53,68,57,50,70,47,55,55,27,53,46,58,45,28,25,31
15861,234369,58,20,40,60,44,60,52,44,41,54,42,29,46,64,65,74,62,46,64,57,66,61,60,49,28,15,58,42,56,45,15,13,15
15877,227977,58,20,40,40,33,63,58,42,42,54,40,30,33,54,70,68,62,50,60,54,57,48,63,57,70,19,54,51,62,56,15,13,21
15880,238474,58,20,80,80,42,55,43,60,52,65,49,41,51,61,67,68,62,54,72,57,54,53,52,55,35,19,44,59,57,53,14,19,19
15882,240779,58,20,60,60,58,66,43,57,51,64,49,46,45,69,60,62,58,37,58,69,48,45,50,42,33,23,53,49,69,51,27,34,33
15890,217999,58,20,40,60,42,57,63,57,54,52,43,35,49,58,40,42,32,50,34,59,35,46,79,52,62,25,59,50,52,45,22,26,20
15899,220819,58,20,40,60,63,51,36,58,38,57,42,35,57,58,75,73,61,52,61,51,53,60,52,39,42,21,53,60,44,54,35,36,43
15905,232854,58,20,60,60,50,53,34,55,45,55,43,44,58,58,78,75,81,56,91,52,91,70,35,52,55,57,52,53,47,52,39,41,38
15907,237718,58,20,60,60,44,62,51,55,50,58,48,45,39,60,81,78,66,48,63,52,59,55,52,54,44,15,51,55,61,49,22,17,16
15908,241046,58,20,60,60,46,60,54,52,45,52,43,42,39,55,75,77,70,64,86,54,65,58,41,55,36,24,58,51,61,59,23,26,25
15914,219550,58,20,40,60,38,57,60,44,46,49,42,27,33,54,62,74,57,45,66,58,59,71,84,51,67,24,58,51,57,54,23,25,28
15916,235935,58,20,60,40,54,65,47,49,51,65,50,42,46,68,54,55,47,54,45,70,38,34,45,46,39,18,54,55,62,53,21,31,30
15927,237737,58,20,40,60,35,67,60,50,49,55,43,32,36,56,59,54,51,59,72,56,69,58,39,52,29,19,56,50,70,47,21,17,19
15930,212140,58,20,40,60,57,63,65,60,57,59,43,38,59,58,67,71,58,44,59,62,72,60,61,52,69,49,59,62,63,55,54,45,40
15949,221887,58,20,40,60,37,58,52,49,52,54,33,30,36,49,86,82,61,53,63,50,71,57,61,57,32,14,60,39,63,52,17,34,13
15953,234177,58,20,60,60,29,60,49,43,50,58,45,29,37,57,78,83,71,50,77,60,56,61,60,54,29,17,51,42,56,48,14,16,17
15969,237517,58,20,60,40,41,64,39,51,47,61,45,43,40,58,69,68,68,48,67,60,65,52,65,51,38,21,53,53,48,46,18,21,16
15971,237518,58,20,60,60,61,58,47,57,56,66,55,41,49,64,68,64,68,53,74,59,55,53,41,46,41,27,53,49,50,50,21,19,24
15974,233937,58,20,40,80,55,55,44,59,52,60,53,30,55,57,72,73,75,52,71,51,52,52,53,46,27,19,50,54,52,52,21,17,16
15981,241109,58,20,40,60,42,62,60,49,42,52,46,47,42,55,72,74,72,51,65,55,66,56,56,52,42,25,55,46,61,51,31,28,26
15986,220890,58,20,60,40,35,54,54,53,37,61,42,29,30,55,79,79,79,59,77,48,69,53,60,51,45,16,60,46,64,52,19,23,20
15990,227548,58,20,60,60,50,61,64,59,53,65,41,32,42,60,53,55,49,55,47,67,60,63,78,59,57,23,60,49,54,50,22,24,21
15998,216800,58,20,60,60,62,56,48,42,58,62,49,40,34,60,67,72,72,52,66,67,45,46,58,54,26,18,56,42,56,58,16,18,16
16008,229347,58,20,60,40,55,45,44,55,49,70,50,45,55,64,68,67,62,50,76,63,44,37,31,46,38,19,42,56,67,50,35,41,41
16012,210149,58,20,40,60,46,55,43,53,66,60,40,23,38,60,68,60,63,54,51,67,84,67,78,53,56,12,51,38,49,45,12,27,30
16020,240107,58,20,40,60,57,61,48,54,55,68,45,48,47,66,52,56,56,57,64,71,48,34,36,46,31,23,54,46,58,49,25,30,27
16026,210925,58,20,40,40,51,58,45,56,56,63,42,31,54,59,63,59,63,62,70,52,59,56,63,60,52,40,59,55,63,60,11,17,13
16028,206575,58,20,60,60,45,60,60,41,46,53,28,22,28,56,78,80,65,45,65,51,70,66,68,45,53,24,58,53,52,49,23,25,25
16029,220144,58,20,60,20,55,55,41,51,58,59,54,50,46,60,67,68,61,51,70,57,55,62,39,59,40,22,56,53,50,52,20,19,18
16030,230640,58,20,40,60,34,59,63,48,51,56,44,32,36,51,67,64,59,51,55,64,58,61,66,60,30,17,50,44,62,52,15,19,18
16031,241392,58,20,60,60,33,60,49,54,60,73,60,41,42,54,60,64,57,58,61,62,57,50,56,55,28,19,44,58,50,54,14,17,17
16036,240630,58,20,60,60,60,68,44,50,54,68,48,39,47,66,64,69,57,35,58,71,43,48,68,45,29,19,50,47,66,54,25,30,34
16037,234743,58,20,60,60,35,58,62,49,48,54,47,48,42,60,65,69,69,52,59,56,67,66,68,43,58,26,54,49,55,50,25,25,24
16050,187899,58,20,60,40,52,55,53,51,60,60,61,45,38,63,72,68,80,57,83,49,74,76,62,54,55,32,58,61,65,64,44,42,36
16053,237052,58,20,40,60,30,58,57,36,52,59,34,26,28,63,56,63,53,49,60,56,64,69,77,54,33,14,55,42,55,44,11,14,19
16054,155901,58,20,40,60,43,58,57,45,55,59,41,42,41,57,76,65,69,51,53,57,45,67,58,41,48,30,59,55,61,63,21,30,31
16056,193789,58,20,60,60,50,51,44,61,46,51,53,49,54,61,70,69,61,61,63,51,49,62,59,54,54,26,54,53,52,55,13,22,16
16057,201214,58,20,40,60,31,61,43,49,52,51,47,43,40,60,65,67,74,51,78,60,72,65,69,45,65,42,58,43,41,53,22,17,19
16059,221951,58,20,40,60,27,54,64,46,41,52,31,32,26,57,75,67,53,52,50,53,67,65,72,41,50,19,56,51,55,53,27,19,27
16061,183807,58,20,40,60,45,59,56,43,55,56,50,38,37,54,60,56,58,55,70,59,61,61,62,54,35,29,60,49,55,55,18,22,18
16064,239873,57,20,40,40,32,61,57,42,47,53,37,32,34,56,57,60,70,56,58,56,65,66,60,56,43,22,51,49,58,55,13,12,13
16071,237829,57,20,60,40,31,60,48,51,52,62,48,30,36,55,65,64,68,55,67,63,58,62,56,57,35,11,43,54,60,48,11,35,31
16088,233491,57,20,40,40,26,56,66,52,40,50,30,25,50,53,57,59,51,51,43,50,56,60,78,47,53,18,58,54,50,53,19,23,23
16091,232981,57,20,40,40,41,53,57,49,48,48,43,46,48,58,69,71,41,50,33,52,36,61,90,50,53,52,51,45,49,57,56,54,55
16106,239647,57,20,40,80,57,50,36,49,51,63,58,42,46,56,77,72,69,58,74,58,62,54,47,42,32,38,46,47,46,42,27,26,17
16108,218401,57,20,40,40,43,42,47,36,29,54,28,27,29,53,79,79,72,44,79,36,74,59,60,35,50,60,58,38,35,55,55,59,56
16109,237601,57,20,60,100,48,55,38,49,41,60,48,40,47,61,65,64,65,54,68,51,65,57,68,54,51,21,53,52,52,57,41,30,37
16111,240673,57,20,40,60,33,64,57,48,51,60,30,28,39,52,73,71,56,46,68,46,60,55,57,47,41,15,54,48,58,46,11,10,14
16114,232995,57,20,60,60,40,51,50,52,53,64,46,49,37,60,75,74,73,52,69,51,37,54,60,50,49,39,52,50,52,54,22,20,21
16119,239400,57,20,60,60,49,56,50,53,49,63,43,37,30,60,74,70,60,52,78,54,58,50,43,47,32,14,59,49,52,47,17,14,13
16126,240687,57,20,60,60,35,61,60,53,41,55,45,34,40,54,59,62,60,60,62,54,65,58,54,55,35,23,52,53,63,55,24,22,21
16128,239664,57,20,60,60,30,63,53,47,55,48,38,27,24,52,65,67,64,49,63,61,72,50,57,45,33,16,54,38,55,40,16,17,17
16133,225333,57,20,40,60,35,33,36,59,41,60,46,44,49,55,63,63,64,57,57,55,56,51,63,45,39,37,62,59,47,51,19,24,26
16138,226105,57,20,40,60,26,57,58,52,34,56,34,34,40,58,53,55,52,52,48,59,57,62,70,56,45,17,53,42,56,45,16,20,14
16140,239161,57,20,40,60,27,57,54,54,41,60,25,28,29,57,70,66,77,62,55,57,80,65,55,33,47,23,53,52,59,53,23,20,17
16149,239679,57,20,60,40,47,62,35,53,47,68,41,33,47,58,63,62,56,53,64,62,44,48,50,39,43,23,49,50,55,49,22,29,22
16153,231491,57,20,40,40,19,49,65,52,28,45,25,29,48,51,43,75,40,56,46,67,58,74,87,44,82,45,54,54,33,49,50,47,46
16156,239685,57,20,60,60,25,59,65,46,43,45,33,28,36,51,42,52,49,54,48,53,60,54,84,52,27,17,62,51,55,49,14,19,13
16161,233543,57,20,40,60,48,57,51,48,47,58,32,29,42,55,73,77,63,51,68,58,62,71,69,49,32,18,55,45,56,43,10,15,12
16163,229192,57,20,40,60,31,54,52,43,40,58,33,30,28,57,78,78,70,52,61,50,57,62,65,49,33,18,54,43,54,49,15,20,20
