,ID,overall,pac,sho,pas,dri,def,phy
13643,233195,62,75,55,58,66,52,69
13644,210924,62,59,40,53,58,60,70
13645,215788,62,70,56,55,66,23,57
13649,223981,62,68,51,57,62,59,65
13654,238832,62,68,43,57,58,60,68
13655,201457,62,69,60,45,53,44,76
13657,228593,62,68,43,59,58,51,61
13666,238578,62,73,49,66,67,41,43
13667,211955,62,61,42,47,45,60,73
13671,241140,62,66,36,50,58,63,53
13679,186103,62,70,45,53,59,61,73
13686,234489,62,66,60,55,65,33,57
13689,224763,62,50,43,59,61,59,64
13693,238587,62,65,48,58,60,61,68
13694,240891,62,67,53,59,66,33,43
13698,136445,62,59,56,63,64,66,58
13704,221182,62,57,38,50,55,60,76
13708,237822,62,64,41,57,61,60,63
13716,225793,61,64,43,57,60,60,71
13722,212742,61,67,51,58,64,42,59
13723,220422,61,81,54,50,64,19,49
13727,238342,61,84,49,55,65,31,61
13728,239878,61,53,35,52,54,58,66
13732,239623,61,66,40,57,64,60,64
13734,236296,61,74,56,54,65,29,59
13735,239880,61,71,63,60,57,34,54
13745,240140,61,64,47,60,60,51,54
13746,240397,61,66,48,65,56,44,66
13748,204814,61,65,51,58,62,53,61
13751,213519,61,69,59,57,63,54,68
13753,229647,61,63,53,55,63,51,62
13755,225808,61,66,51,58,62,40,63
13758,212241,61,65,41,54,61,59,65
13759,240401,61,53,55,64,64,45,59
13760,189457,61,65,38,53,60,58,70
13761,228882,61,63,55,62,61,49,62
13762,237842,61,61,52,65,66,48,39
13763,240658,61,64,45,57,63,52,56
13768,240661,61,67,46,62,68,24,37
13769,241173,61,74,59,51,59,31,50
13771,186646,61,58,27,53,53,60,70
13775,235288,61,65,42,59,67,36,38
13777,240408,61,68,52,62,64,32,45
13780,228889,61,66,37,48,49,62,60
13781,239897,61,63,61,58,60,54,59
13782,241178,61,65,56,61,61,37,53
13783,232475,61,77,46,59,61,25,46
13787,208925,61,65,49,63,62,59,66
13789,241181,61,59,53,55,61,53,57
13790,210462,61,68,47,57,59,58,59
13791,225054,61,72,53,57,61,40,58
13793,202528,61,57,47,61,61,49,62
13795,229152,61,63,47,61,64,41,43
13797,213281,61,68,47,54,62,60,61
13803,232741,61,68,54,55,67,33,47
13805,237605,61,64,58,57,63,52,56
13807,239909,61,62,51,50,54,55,75
13808,208934,61,76,58,56,63,33,66
13815,208424,61,73,49,62,63,32,55
13818,210474,61,50,37,51,58,61,70
13820,234795,61,67,50,62,62,42,50
13821,194859,61,59,49,62,63,57,62
13823,233772,61,57,36,56,53,62,62
13824,212013,61,74,44,58,61,57,62
13828,236590,61,54,42,54,58,60,65
13829,236846,61,68,51,61,64,42,46
13833,231472,61,70,26,52,54,61,64
13834,232752,61,75,52,61,62,47,62
13835,190512,61,59,49,59,65,41,54
13840,238385,61,72,50,54,59,50,63
13843,210739,61,73,55,60,63,48,67
13854,225077,61,69,54,55,63,54,58
13856,202551,61,64,56,57,56,60,71
13858,228919,61,66,45,57,65,35,59
13862,229176,61,66,45,62,65,40,46
13866,224313,61,69,54,57,58,25,63
13867,239417,61,63,24,39,38,61,61
13868,241465,61,63,51,59,58,54,50
13870,231227,61,62,41,57,66,58,59
13873,231228,61,63,51,59,65,48,54
13876,230717,61,75,57,54,66,30,59
13880,220479,61,65,43,62,62,33,63
13885,169793,61,67,50,59,63,50,58
13887,183873,61,53,52,54,58,61,79
13893,225603,61,59,52,59,56,57,61
13900,207430,61,75,51,57,67,39,57
13904,233031,61,69,38,60,66,49,46
13905,212040,61,57,48,58,60,55,61
13909,239945,61,72,55,60,67,56,45
13912,191563,61,62,39,66,54,63,61
13919,239182,61,57,40,47,48,61,75
13923,211536,61,68,49,59,62,50,70
13928,241489,61,67,54,55,60,41,61
13929,211282,61,78,42,56,59,59,66
13933,237139,61,71,32,60,60,56,60
13934,225364,61,73,56,57,60,50,57
13935,228692,61,66,38,55,55,59,69
13936,232788,61,60,51,59,59,46,65
13937,235604,61,70,51,59,68,34,45
13938,237396,61,69,50,57,66,39,55
13939,239957,61,66,56,59,61,55,60
13940,240469,61,61,47,62,62,45,42
13950,226393,61,65,40,50,52,59,68
13951,199258,61,70,64,62,56,56,63
13953,234586,61,60,49,53,57,59,67
13955,210523,61,71,58,46,59,22,55
13958,223581,61,68,57,62,68,48,58
13959,239198,61,59,51,62,65,40,49
13961,228192,61,76,52,65,63,39,56
13962,228960,61,79,59,48,65,21,53
13970,198244,61,41,55,58,58,55,71
13976,239206,61,64,23,40,44,59,69
13979,183142,61,61,59,59,57,58,68
13990,214634,61,73,51,61,61,52,66
13994,189546,61,73,59,57,62,32,63
13995,207467,61,62,56,60,63,50,67
13999,234860,61,66,43,63,68,49,52
14000,239724,61,57,24,36,36,60,68
14004,212846,61,71,56,58,63,49,48
14007,238958,61,59,48,59,59,53,49
14008,199023,61,57,56,56,56,51,74
14009,226415,61,73,62,43,64,22,37
14011,201329,61,62,59,66,65,46,51
14013,239985,61,70,43,54,56,60,63
14017,235379,61,69,43,57,60,57,60
14018,239731,61,68,44,52,54,60,71
14030,229752,61,67,51,61,65,49,55
14035,239224,61,73,49,54,66,29,46
14038,234874,61,65,43,58,61,58,65
14039,239226,61,70,39,58,60,58,57
14044,234107,61,64,52,60,59,54,59
14048,238461,61,60,39,58,58,58,65
14049,238717,61,68,28,46,53,60,68
14051,219774,61,69,47,58,67,37,39
14052,224894,61,68,55,58,67,51,48
14057,236928,61,61,45,58,57,58,59
14058,239233,61,62,47,61,60,59,67
14060,232578,61,68,47,59,60,40,63
14064,241283,61,58,44,61,59,62,61
14070,189828,61,79,51,56,57,54,76
14076,231558,61,66,54,60,59,44,55
14077,236934,61,57,44,62,62,44,51
14084,172680,61,83,54,58,59,63,79
14087,208009,61,66,63,54,66,26,54
14090,229513,61,71,46,58,63,37,45
14091,232841,61,77,49,59,72,52,38
14097,240523,61,82,45,56,63,58,64
14101,215950,61,73,53,59,63,50,65
14103,240782,61,63,54,57,60,53,54
14105,228751,61,76,56,54,67,19,56
14109,236689,61,66,42,59,66,54,49
14110,238225,61,62,53,60,61,40,45
14118,187028,61,62,51,60,58,58,70
14122,234134,61,65,49,57,58,58,65
14123,235926,61,84,54,53,67,37,39
14125,231063,61,78,56,55,63,23,44
14127,224920,61,69,54,58,71,23,52
14129,239512,61,69,51,64,60,35,53
14130,241048,61,68,60,43,58,39,56
14135,235162,61,61,56,55,60,58,74
14137,239258,61,70,59,57,62,44,53
14139,221339,61,64,52,62,60,42,48
14144,208797,61,71,51,55,67,26,42
14146,192158,61,51,51,56,56,57,73
14147,212383,61,66,40,53,55,59,73
14148,235423,61,60,43,54,62,58,62
14151,223904,61,71,52,58,66,36,51
14152,234912,61,62,53,60,56,55,63
14153,213665,61,67,49,59,56,58,67
14160,182691,61,84,53,54,67,26,46
14161,203428,61,83,41,58,66,58,69
14162,223396,61,58,55,54,58,54,80
14166,232357,61,70,40,58,64,56,49
14172,240041,61,69,51,65,65,45,43
14173,182185,61,49,44,58,59,55,74
14176,13739,61,36,56,61,59,60,60
14183,223917,61,61,55,61,66,43,43
14185,222382,61,72,56,60,66,58,48
14186,223918,61,62,47,57,61,61,64
14192,234159,61,59,42,59,56,62,60
14202,210354,61,70,43,58,70,41,40
14207,237747,61,67,61,61,57,47,50
14208,224437,61,63,50,55,59,63,74
14212,209334,61,65,50,58,56,58,63
14223,227515,61,62,58,56,59,41,65
14231,230590,61,71,46,64,65,33,61
14233,193727,61,69,60,57,60,43,65
14234,213696,61,69,52,59,64,44,61
14236,225473,61,59,50,58,63,56,62
14238,213698,61,62,60,54,65,26,47
14240,232898,61,71,44,58,66,28,43
14244,222405,61,76,45,55,59,57,64
14250,225479,61,59,62,58,57,54,62
14255,157128,61,60,59,63,62,56,68
14257,238792,61,66,58,59,59,29,51
14260,239817,61,63,49,59,62,59,69
14261,221386,61,70,52,56,65,54,63
14263,155339,61,58,49,62,63,62,62
14266,237771,61,66,37,56,53,51,72
14269,228044,61,68,54,63,62,38,64
14270,184013,61,59,45,57,61,62,76
14275,224463,61,68,45,59,62,58,72
14276,225999,61,55,50,59,58,60,59
14278,222417,61,72,53,58,63,55,66
14280,238289,61,59,34,36,38,64,59
14282,223186,61,58,60,58,62,56,54
14284,239570,61,63,52,62,62,51,49
14289,208852,61,74,60,60,67,49,66
14290,210388,61,63,43,49,56,57,76
14291,238036,61,74,54,58,62,43,54
14293,214485,61,68,54,57,59,43,67
14294,224981,61,58,49,52,54,60,65
14298,240855,61,70,52,62,61,61,64
14299,211928,61,55,49,58,61,63,65
14300,227288,61,68,46,58,64,50,60
14304,232922,61,76,46,56,59,39,61
14307,169947,61,64,55,61,57,47,66
14309,199388,61,59,35,49,55,58,73
14310,207836,61,69,53,60,63,48,61
14311,235228,61,67,59,55,63,30,49
14312,236764,61,68,47,59,65,47,59
14314,197597,61,66,46,51,59,59,62
14315,207581,61,71,53,57,65,25,56
14319,239837,61,68,52,56,64,34,49
14320,198623,61,65,47,61,64,53,52
14324,240095,61,71,52,58,58,60,65
14326,224483,61,65,57,57,61,46,62
14330,224741,61,57,50,60,57,56,66
14334,211430,61,56,41,58,60,49,60
14339,231911,61,67,50,58,58,46,61
14342,234983,61,72,64,61,63,49,63
14346,235496,61,73,52,59,59,41,60
14348,234473,61,68,39,57,60,59,75
14349,239849,61,64,53,61,62,35,48
14350,240873,61,67,46,60,60,52,60
14351,52201,61,66,46,55,56,51,77
14353,230890,61,77,49,59,65,53,61
14356,183530,61,67,60,60,61,54,66
14357,213739,61,46,44,59,59,63,75
14363,231406,61,59,51,56,71,40,41
14368,220912,61,74,50,60,65,39,55
14369,228592,61,59,55,63,62,57,58
14372,208370,61,57,45,57,63,61,58
14374,212723,61,46,61,59,60,49,61
14375,239347,61,76,45,62,65,44,46
14379,232949,61,57,44,46,56,58,85
14382,148470,61,51,55,64,66,39,55
14386,183544,61,60,60,62,61,23,52
14389,189434,61,67,47,59,50,53,72
14390,232955,61,73,49,60,61,55,61
14391,237819,61,67,57,61,60,53,57
14393,237309,61,58,58,63,63,45,56
14394,222462,61,65,58,58,63,57,68
14396,237054,61,65,54,59,62,45,63
14397,240638,61,65,54,64,68,39,44
14398,225279,61,68,55,57,64,42,61
14408,239617,60,59,41,60,55,59,50
14410,238338,60,58,43,58,64,34,49
14417,237573,60,62,51,62,58,37,61
14421,240903,60,58,53,53,55,55,57
14422,225544,60,63,52,58,65,31,45
14428,225803,60,69,53,59,68,44,48
14431,228364,60,57,45,64,64,57,55
14435,204301,60,77,56,51,66,31,61
14436,210701,60,58,50,59,58,53,58
14440,235278,60,77,45,57,66,23,37
14441,240398,60,66,55,59,64,36,56
14446,232464,60,58,52,61,61,29,47
14447,234769,60,55,54,60,63,50,59
14449,210962,60,74,53,57,66,51,63
14450,230162,60,66,40,54,60,52,74
14451,231442,60,76,52,56,64,26,61
14452,234770,60,67,57,63,59,42,52
14455,239891,60,50,42,54,56,60,60
14456,226580,60,62,44,60,64,33,37
14460,236821,60,64,47,55,67,47,59
14462,189206,60,67,42,61,58,54,69
14463,237079,60,67,43,51,58,56,67
14465,222488,60,65,40,53,57,42,71
14476,227869,60,63,55,58,63,53,72
14479,227870,60,66,56,53,62,46,67
14481,232990,60,64,50,54,56,60,64
14485,240415,60,66,45,56,62,47,46
14491,234785,60,62,36,57,65,55,48
14493,203554,60,81,51,58,66,54,62
14496,205091,60,74,46,58,56,62,72
14497,223779,60,56,49,52,57,56,56
14500,208164,60,53,36,42,45,59,71
14501,240932,60,63,45,58,60,45,60
14507,237352,60,65,56,58,59,55,73
14508,239656,60,57,44,62,61,59,56
14509,231209,60,61,46,57,62,53,61
14510,234537,60,63,38,57,60,59,39
14514,232746,60,67,23,46,47,57,69
14517,191786,60,50,55,61,63,34,59
14518,213291,60,74,45,52,62,34,53
14519,235563,60,60,56,58,61,22,47
14524,240429,60,66,48,58,61,53,62
14529,231983,60,62,50,60,63,43,59
14532,240175,60,63,50,58,67,47,61
14537,205361,60,67,38,53,57,57,66
14546,239156,60,57,45,54,59,53,73
14549,232757,60,63,50,61,64,45,45
14553,231222,60,73,49,58,62,43,62
14556,211511,60,49,32,45,54,65,69
14558,228407,60,58,47,58,61,50,58
14563,205370,60,62,42,56,56,58,61
14566,232250,60,59,40,55,56,59,63
14568,53818,60,60,49,57,59,59,64
14577,225853,60,73,58,59,64,41,56
14580,206142,60,54,40,54,54,58,71
14581,219966,60,60,47,57,66,49,49
14582,229438,60,65,48,59,64,54,52
14584,238912,60,73,27,48,55,56,67
14587,234817,60,48,30,40,40,61,65
14592,239683,60,50,25,41,28,59,64
14595,240964,60,66,52,59,66,50,54
14598,233285,60,65,57,53,61,34,57
14599,241477,60,61,50,61,60,57,52
14604,239944,60,66,63,61,59,46,65
14609,241481,60,57,49,59,57,58,56
14610,227146,60,77,41,53,59,56,60
14611,229706,60,60,36,52,45,58,63
14613,233034,60,55,42,56,56,56,65
14615,238922,60,78,48,56,61,51,72
14623,219726,60,64,55,62,64,35,55
14624,235598,60,40,35,51,47,59,78
14628,236626,60,68,24,45,56,60,59
14629,237138,60,62,51,58,67,16,45
14632,233811,60,55,36,51,53,57,66
14633,236627,60,68,49,55,67,30,36
14638,237140,60,72,53,57,66,41,58
14640,210773,60,75,54,60,67,37,57
14641,229973,60,68,43,55,54,60,68
14646,241238,60,68,44,58,62,55,60
14649,237655,60,82,52,58,64,24,43
14651,224088,60,69,47,56,57,62,75
14659,241243,60,64,46,58,63,30,49
14660,205660,60,65,54,59,62,38,45
14662,228188,60,78,35,48,54,58,61
14663,234076,60,76,54,56,61,32,53
14666,225117,60,72,50,56,63,56,50
14670,229472,60,60,49,60,63,45,48
14677,231266,60,61,53,61,63,44,63
14686,208999,60,76,56,54,62,45,63
14688,53352,60,51,44,54,58,56,74
14693,239468,60,57,41,56,56,59,52
14695,228461,60,67,42,59,55,45,58
14697,229742,60,71,40,52,55,57,70
14711,218740,60,67,43,58,60,56,66
14712,227701,60,54,45,62,66,44,56
14716,231030,60,60,45,63,60,42,48
14717,219255,60,66,47,59,62,51,53
14722,226681,60,55,34,55,58,54,72
14724,235642,60,70,40,56,57,57,74
14728,237691,60,52,48,58,59,48,55
14736,212352,60,69,32,45,51,63,69
14744,240258,60,64,43,57,57,58,69
14745,241282,60,67,42,55,57,59,53
14748,240259,60,72,52,59,64,43,54
14751,228740,60,56,42,49,54,60,70
14752,216453,60,72,27,46,50,57,62
14755,240005,60,71,59,52,68,44,61
14757,227974,60,70,54,61,64,53,61
14758,236678,60,65,60,49,61,24,52
14765,234378,60,63,30,47,51,61,67
14767,212620,60,74,60,46,66,26,62
14771,241292,60,65,51,60,64,43,56
14774,231310,60,71,36,57,64,56,62
14778,227215,60,71,48,57,61,45,64
14779,235151,60,72,43,57,52,56,68
14782,220816,60,72,36,53,61,59,71
14785,240528,60,59,51,57,63,58,52
14786,205713,60,65,45,58,58,56,59
14792,184466,60,66,58,56,58,26,64
14795,241043,60,65,48,57,57,55,64
14797,152724,60,49,53,61,55,60,64
14800,239764,60,65,50,58,57,51,64
14801,220565,60,52,55,55,57,53,65
14804,226709,60,72,56,57,65,22,52
14805,228757,60,59,37,49,55,57,73
14808,237973,60,67,55,54,64,36,48
14809,238485,60,72,45,57,65,38,61
14812,236950,60,61,44,58,57,54,62
14813,228503,60,65,55,57,59,38,56
14815,231319,60,65,51,59,64,60,62
14822,207513,60,68,54,59,62,54,54
14827,225946,60,56,54,60,63,50,58
14828,192154,60,66,55,62,62,51,70
14829,217243,60,53,27,38,42,59,63
14830,234139,60,71,50,61,67,46,58
14831,238235,60,67,48,59,63,52,51
14832,212380,60,63,39,56,59,54,70
14833,227228,60,74,54,51,66,28,57
14834,229276,60,73,45,59,65,47,58
14835,231580,60,66,53,57,65,42,51
14839,233374,60,63,36,54,56,55,65
14843,222369,60,60,56,56,62,45,61
14846,230817,60,66,47,58,59,46,60
14847,216226,60,65,46,55,59,56,72
14852,237475,60,62,40,53,58,57,62
14854,213668,60,77,52,59,58,40,55
14859,232613,60,61,34,50,50,58,72
14864,232871,60,62,45,54,44,61,57
14866,229800,60,42,36,53,52,56,72
14867,233128,60,75,51,53,64,44,53
14871,237994,60,76,52,57,62,40,39
14881,237999,60,65,53,56,58,48,62
14882,227760,60,70,48,54,65,35,43
14883,231089,60,59,37,52,58,59,67
14884,234161,60,60,47,59,54,58,59
14885,237745,60,61,43,63,59,40,62
14886,221874,60,67,47,55,64,43,68
14890,240051,60,46,43,58,56,56,50
14891,224180,60,71,50,59,66,50,58
14892,233396,60,68,42,56,64,50,68
14894,237237,60,67,57,57,62,46,65
14895,238005,60,62,36,54,62,55,63
14900,234167,60,53,34,56,55,57,63
14902,213688,60,68,45,58,64,46,56
14905,237496,60,67,51,58,60,47,67
14907,236217,60,63,35,49,57,57,65
14909,206523,60,89,58,54,61,19,60
14912,233404,60,65,38,53,52,61,61
14913,213693,60,68,53,61,62,51,59
14917,29118,60,55,56,61,58,49,57
14937,223429,60,77,58,61,68,41,58
14942,226246,60,73,47,54,62,56,61
14944,235209,60,71,51,60,65,52,61
14945,212682,60,70,41,56,59,56,65
14953,211917,60,59,42,46,55,59,67
14955,230862,60,65,40,54,60,62,55
14956,237774,60,62,35,61,55,55,65
14959,231119,60,59,55,62,62,48,59
14964,227792,60,45,57,55,60,56,68
14966,237520,60,60,51,55,53,60,64
14967,239312,60,53,29,46,52,61,56
14972,228819,60,78,55,57,63,34,47
14973,199892,60,63,45,59,52,58,69
14978,220886,60,53,36,52,54,60,69
14980,239319,60,64,49,58,61,51,50
14985,173785,60,70,45,56,57,59,72
14987,240857,60,65,43,51,64,58,62
14989,139482,60,67,51,56,58,64,73
14992,240090,60,62,47,58,59,48,59
14993,240858,60,62,51,62,65,46,47
14997,215517,60,67,32,47,54,60,69
15001,199647,60,67,58,57,61,46,73
15007,233953,60,82,45,54,67,29,39
15014,237540,60,67,55,59,57,46,70
15015,209893,60,55,47,49,50,61,74
15017,228070,60,69,49,55,60,59,71
15019,236006,60,77,55,52,64,39,58
15021,224231,60,62,56,58,63,36,53
15023,238567,60,63,56,55,54,57,75
15024,239591,60,72,51,60,60,51,51
15025,241127,60,60,31,35,41,63,58
15031,212713,60,49,49,62,61,39,69
15036,232682,60,64,51,57,62,51,58
15038,212459,60,62,53,67,65,36,51
15039,225516,60,68,48,57,64,32,44
15042,233965,60,71,47,59,63,30,40
15047,219886,60,61,48,59,60,48,62
15050,240878,60,64,52,63,61,45,50
15055,217584,60,55,54,57,63,20,42
15057,183792,60,60,39,59,58,55,77
15067,240628,60,63,43,57,57,47,55
15068,240629,60,61,33,54,36,58,67
15069,182261,60,56,54,57,58,62,67
15070,221686,60,60,43,59,56,60,52
15071,226550,60,71,57,62,59,58,67
15073,220919,60,66,44,60,64,52,68
15075,222456,60,58,47,64,61,46,47
15076,225016,60,70,41,58,61,57,63
15078,172024,60,48,61,57,62,51,51
15081,232954,60,42,33,52,54,59,55
15083,232187,60,69,41,51,58,54,73
15085,238843,60,67,52,60,64,41,45
15088,206332,60,53,52,59,60,53,60
15092,212733,60,66,48,59,62,35,66
15098,189695,60,75,57,59,63,32,48
15100,241408,59,67,53,58,55,45,60
15107,186884,59,67,40,51,57,56,71
15108,220677,59,71,47,59,63,48,44
15109,220933,59,48,41,56,55,49,59
15110,222469,59,61,45,59,63,51,54
15113,238854,59,67,41,55,61,52,56
15118,226055,59,84,49,55,61,39,62
15119,241160,59,63,42,61,61,45,44
15123,236297,59,75,48,53,62,36,57
15125,227082,59,74,54,55,67,36,41
15131,229900,59,66,52,55,60,55,58
15136,224526,59,59,49,54,63,57,61
15139,227855,59,66,51,60,59,40,65
15143,224017,59,55,42,58,55,56,63
15144,227601,59,74,46,54,64,44,62
15155,237077,59,67,47,56,56,55,71
15166,229914,59,85,45,56,63,46,81
15171,240411,59,69,47,55,59,48,59
15178,229669,59,46,34,49,55,56,71
15180,212006,59,82,55,54,62,41,56
15181,227878,59,67,49,56,61,54,61
15183,236840,59,68,47,56,62,52,60
15194,215084,59,74,42,56,61,44,63
15195,236588,59,69,49,52,60,57,67
15196,239660,59,67,51,54,59,50,62
15214,232245,59,58,55,52,59,56,57
15215,239157,59,69,55,53,62,31,59
15216,225590,59,69,51,57,63,21,56
15223,224569,59,68,54,55,61,44,63
15225,228923,59,65,61,51,61,24,42
15229,206653,59,69,60,57,59,54,68
15233,240447,59,63,51,58,65,39,40
15234,238913,59,73,43,55,63,43,52
15235,220994,59,72,50,56,62,41,52
15251,229962,59,62,47,58,56,57,74
15253,225355,59,67,45,52,59,57,56
15255,235596,59,61,42,55,57,55,68
15258,198990,59,61,55,55,59,55,57
15261,238670,59,67,48,54,64,29,55
15268,211283,59,85,51,54,65,19,57
15269,229459,59,63,45,56,64,38,52
15277,229718,59,67,52,62,62,40,50
15279,237398,59,69,43,52,59,53,69
15280,204887,59,70,58,61,61,43,52
15282,237143,59,67,37,50,54,57,55
15294,233052,59,69,56,54,62,32,47
15306,235872,59,63,47,55,60,49,59
15314,240483,59,66,51,62,66,42,39
15316,221285,59,83,47,52,60,27,60
15327,238185,59,73,45,53,62,42,50
15331,228715,59,61,39,54,52,57,66
15336,231278,59,47,35,52,59,57,56
15337,168302,59,56,41,47,44,60,65
15338,240750,59,58,35,59,60,50,60
15345,236657,59,59,43,61,55,56,60
15346,238449,59,55,43,51,50,57,72
15348,237682,59,65,55,57,59,33,57
15349,240498,59,67,46,58,62,46,57
15351,189810,59,50,56,59,51,50,72
15355,22391,59,66,60,53,63,30,41
15359,237433,59,61,51,62,55,37,56
15360,214651,59,71,45,53,62,49,72
15361,239995,59,52,51,62,62,43,37
15365,225661,59,72,41,51,60,56,66
15366,226429,59,76,48,53,66,37,43
15368,202881,59,58,54,56,56,56,65
15372,208771,59,49,57,56,59,54,64
15374,233092,59,67,53,59,60,34,57
15383,237194,59,63,44,54,60,57,64
15386,240267,59,53,45,58,60,49,51
15388,200844,59,63,51,54,63,27,57
15394,211597,59,59,45,56,56,48,58
15395,235661,59,59,45,59,62,42,49
15396,231567,59,59,55,59,58,38,59
15408,213654,59,55,41,52,57,53,64
15410,231318,59,61,58,66,63,56,44
15413,237719,59,77,53,56,54,40,60
15418,199834,59,84,54,48,59,45,56
15419,241051,59,69,60,56,62,21,56
15421,213149,59,69,52,52,64,34,54
15423,240797,59,72,47,62,60,38,44
15424,223902,59,73,57,51,65,30,51
15427,238494,59,71,44,52,64,36,37
15429,233887,59,63,41,52,56,56,68
15430,237471,59,58,55,57,65,40,45
15434,239776,59,67,46,54,61,53,69
15435,233633,59,67,48,52,65,32,53
15437,222114,59,54,31,36,42,60,64
15439,212388,59,66,54,56,60,44,64
15443,233895,59,55,34,52,53,64,54
15455,208816,59,76,50,54,60,58,81
15457,231858,59,60,36,53,51,58,67
15461,232116,59,53,47,63,61,44,37
15466,152501,59,71,47,59,61,52,60
15468,235702,59,51,43,56,57,47,62
15469,235960,59,60,48,56,59,55,59
15474,216507,59,63,45,53,59,54,69
15476,231869,59,69,54,50,60,34,58
15479,239037,59,66,50,59,61,33,47
15480,241085,59,64,36,56,61,56,52
15482,210367,59,62,34,50,56,57,65
15484,195519,59,67,50,58,57,33,56
15486,228544,59,73,50,56,59,47,61
15487,237760,59,58,35,60,60,55,47
15491,237762,59,64,48,57,63,52,48
15495,232904,59,63,33,52,56,57,61
15498,239305,59,78,46,56,63,35,53
15499,241097,59,62,45,59,58,49,53
15501,212939,59,55,46,52,49,58,58
15505,213201,59,61,52,46,58,60,60
15506,232401,59,69,37,58,62,49,51
15511,222162,59,75,49,55,62,48,59
15514,235987,59,62,41,51,57,55,60
15520,238038,59,54,40,58,60,57,56
15523,234967,59,56,46,52,56,51,67
15527,222937,59,73,42,60,55,49,62
15528,231897,59,67,39,53,55,57,62
15531,211163,59,68,48,55,60,46,59
15533,232412,59,71,50,56,61,53,72
15534,239324,59,55,40,56,65,54,59
15537,237789,59,63,38,50,47,61,68
15546,223969,59,66,48,60,61,40,55
15550,184801,59,71,53,58,59,44,54
15552,234722,59,49,39,56,59,59,53
15559,233446,59,78,53,53,62,36,51
15560,234982,59,64,46,59,57,59,66
15561,237030,59,72,51,57,61,42,59
15565,228584,59,72,48,51,57,54,65
15571,198891,59,64,55,57,59,48,69
15572,202731,59,67,56,58,55,58,61
15573,212971,59,62,50,57,58,52,71
15581,231663,59,67,55,58,63,48,54
15586,240369,59,57,40,57,58,55,57
15587,225266,59,64,50,58,64,43,51
15598,239351,59,61,47,58,61,50,57
15601,231673,59,66,47,57,60,48,59
15607,232188,59,68,56,58,62,52,58
15610,239613,59,50,44,62,57,47,56
15614,240127,59,64,51,57,65,24,41
15617,225536,58,70,51,50,67,25,40
15619,221953,58,65,46,56,66,35,40
15621,229377,58,64,53,57,56,42,58
15622,201474,58,50,57,59,56,50,55
15626,229378,58,73,38,51,64,53,51
15634,240134,58,59,42,59,59,49,59
15635,213767,58,58,25,49,56,57,63
15637,232711,58,72,48,55,57,53,66
15642,224522,58,65,54,58,59,54,58
15646,212492,58,74,57,57,64,40,54
15659,235794,58,70,51,51,60,37,56
15665,239636,58,62,38,53,58,56,70
15666,240916,58,68,51,52,53,57,59
15667,205589,58,87,41,56,62,37,77
15668,211478,58,62,49,52,57,21,45
15677,204314,58,55,43,53,58,53,74
15680,228381,58,66,46,56,66,39,51
15681,239901,58,68,48,56,58,47,60
15689,190240,58,46,41,40,44,57,65
15690,239393,58,73,43,54,56,46,63
15691,240417,58,66,40,59,62,39,52
15692,228642,58,69,57,54,65,19,42
15701,240423,58,58,43,62,61,45,49
15703,239145,58,63,45,55,56,50,60
15716,228657,58,53,55,52,62,48,56
15723,204854,58,59,52,58,57,45,59
15727,234295,58,85,50,52,66,52,53
15729,236344,58,59,53,56,59,54,61
15732,238651,58,60,37,51,55,55,61
15734,239164,58,66,48,59,57,48,58
15737,237117,58,62,57,57,60,31,46
15746,222532,58,47,28,44,47,57,60
15751,230983,58,55,60,48,59,25,49
15756,231241,58,74,41,58,68,44,43
15757,240970,58,63,49,56,57,52,61
15759,237132,58,58,43,60,59,41,48
15766,221264,58,74,46,52,57,43,61
15767,225872,58,77,51,54,61,46,52
15769,235089,58,62,29,44,48,57,63
15773,234836,58,68,46,54,60,46,56
15783,238937,58,59,30,52,52,55,66
15791,236379,58,70,52,53,63,52,56
15792,236636,58,60,48,59,59,41,47
15798,151135,58,66,51,54,54,57,75
15801,240479,58,65,54,61,62,46,48
15802,232544,58,55,54,58,62,45,58
15815,237161,58,57,57,59,55,45,48
15817,239722,58,52,49,56,68,38,48
15827,231027,58,65,53,60,65,38,38
15828,234867,58,75,43,49,62,31,37
15833,240756,58,67,48,53,63,23,46
15835,224374,58,64,38,59,53,53,60
15839,240759,58,88,53,44,66,21,52
15841,229241,58,53,47,55,63,56,54
15843,204410,58,61,51,60,61,53,62
15846,232826,58,69,43,56,60,47,56
15849,224123,58,68,44,53,60,46,64
15854,240253,58,58,50,61,57,38,50
15856,237439,58,65,46,49,49,54,73
15860,211329,58,62,36,49,56,54,65
15862,233090,58,72,47,52,62,33,56
15865,238980,58,70,48,54,57,36,55
15866,222853,58,64,46,58,62,40,39
15867,226693,58,62,36,54,64,19,33
15868,234886,58,58,38,49,51,53,66
15869,237958,58,63,48,54,60,51,64
15871,237703,58,71,53,53,58,46,66
15873,210312,58,59,52,43,51,59,72
15874,219272,58,63,44,50,54,56,62
15879,239497,58,76,54,57,63,58,53
15893,230801,58,56,42,56,59,56,61
15894,232081,58,80,54,53,63,48,52
15899,220819,58,74,48,57,58,33,52
15905,232854,58,76,52,53,60,43,51
15915,232095,58,77,51,58,56,33,61
15920,234918,58,56,34,57,60,63,57
15922,225960,58,67,47,55,61,42,60
15923,226728,58,57,42,54,59,57,65
